  time (s)              T(t) (K)              P(t) (Pa)           Kinetic En. (n.u.)     Potential En. (n.u.) Total En. (n.u.)
  7.2000e-13          280.80495576    289522366.90617740       14821.33198356       -47598.92337065       -32777.59138709 
  7.2500e-13          281.69516647    404743446.50287330       14868.31871990       -47556.00554502       -32687.68682512 
  7.3000e-13          282.58590874    350614839.99060464       14915.33351328       -47512.55748104       -32597.22396776 
  7.3500e-13          283.50515434    274838885.08129001       14963.85275726       -47471.71838778       -32507.86563052 
  7.4000e-13          284.42442535    226856581.70822242       15012.37334260       -47429.70225355       -32417.32891095 
  7.4500e-13          285.33911797    323442286.74130845       15060.65227313       -47388.32392977       -32327.67165665 
  7.5000e-13          286.28107427    379160036.49908316       15110.37022409       -47350.67610906       -32240.30588497 
  7.5500e-13          287.28247886    455110310.55110449       15163.22595080       -47318.14771059       -32154.92175978 
  7.6000e-13          288.30053526    380266165.10073400       15216.96058580       -47286.77015260       -32069.80956680 
  7.6500e-13          289.33359852    326485194.12084728       15271.48730699       -47256.86973914       -31985.38243215 
  7.7000e-13          290.38041222    271318186.15119505       15326.73979817       -47228.57904168       -31901.83924351 
  7.7500e-13          291.46985830    491702843.21888399       15384.24249453       -47204.27770956       -31820.03521503 
  7.8000e-13          292.59012664    358929528.68236691       15443.37203838       -47182.33608694       -31738.96404857 
  7.8500e-13          293.75009322    498358994.89247310       15504.59691871       -47163.24962600       -31658.65270729 
  7.9000e-13          294.88385433    202226167.91982049       15564.43863264       -47139.36404601       -31574.92541337 
  7.9500e-13          296.02776203    244123572.70244601       15624.81589920       -47113.75986821       -31488.94396901 
  8.0000e-13          297.15018275    222107399.88539949       15684.05904935       -47083.29289478       -31399.23384543 
  8.0500e-13          298.23662947    113964063.85478352       15741.40343470       -47045.88420761       -31304.48077291 
  8.1000e-13          299.27427888    588803529.46353459       15796.17221978       -47000.72991773       -31204.55769794 
  8.1500e-13          300.21604540    436198868.14944410       15845.88015396       -46943.58441436       -31097.70426040 
  8.2000e-13          301.06736547    218399567.55933458       15890.81418060       -46875.68861274       -30984.87443213 
  8.2500e-13          301.91120359    601178557.26070833       15935.35329855       -46805.71752988       -30870.36423133 
  8.3000e-13          302.66583366    607821802.06398559       15975.18387314       -46727.42027033       -30752.23639719 
  8.3500e-13          303.39401056    381216988.12312227       16013.61820733       -46647.41649556       -30633.79828822 
  8.4000e-13          304.12912850    298690449.37310421       16052.41890122       -46569.29898175       -30516.88008053 
  8.4500e-13          304.85620347    341495462.05744958       16090.79507385       -46491.44480746       -30400.64973361 
  8.5000e-13          305.59219221    568178453.57019043       16129.64172989       -46413.07211384       -30283.43038395 
  8.5500e-13          306.17179164    384592845.38165843       16160.23390875       -46330.06328285       -30169.82937410 
  8.6000e-13          306.79710609    297833896.20741409       16193.23899996       -46253.59001721       -30060.35101725 
  8.6500e-13          307.59038557    322540228.95098239       16235.10955201       -46184.57686393       -29949.46731193 
  8.7000e-13          308.45029483    273310341.56860292       16280.49692987       -46123.99344237       -29843.49651250 
  8.7500e-13          309.33580461    299218933.14900190       16327.23554364       -46066.50829904       -29739.27275540 
  8.8000e-13          310.29767430    106694044.15798861       16378.00455490       -46018.55107039       -29640.54651550 
  8.8500e-13          311.32244645    103747919.62453862       16432.09365840       -45978.97334125       -29546.87968285 
  8.9000e-13          312.39131018    200352953.03948453       16488.50998526       -45944.67892914       -29456.16894388 
  8.9500e-13          313.48324490    393011718.12551790       16546.14403566       -45914.59738203       -29368.45334637 
  9.0000e-13          314.55574378    302698775.25568104       16602.75223169       -45883.73897547       -29280.98674378 
  9.0500e-13          315.63238445    414852236.25430495       16659.57903786       -45853.18128120       -29193.60224334 
  9.1000e-13          316.61989093    276659532.88169408       16711.70119991       -45814.49367866       -29102.79247874 
  9.1500e-13          317.60278742    159640545.99957827       16763.58003919       -45776.63395925       -29013.05392006 
  9.2000e-13          318.58316921    282403777.70606357       16815.32614867       -45738.09919170       -28922.77304302 
  9.2500e-13          319.50043587    449838310.07355952       16863.74094108       -45691.77434862       -28828.03340754 
  9.3000e-13          320.41198522    489285801.86906165       16911.85396496       -45642.70099705       -28730.84703209 
  9.3500e-13          321.24597198    460832212.58904922       16955.87311222       -45583.68157136       -28627.80845914 
  9.4000e-13          322.10525449    379882505.68484658       17001.22740919       -45526.61690255       -28525.38949336 
  9.4500e-13          322.95121368    594049928.26172066       17045.87847970       -45467.24685267       -28421.36837297 
  9.5000e-13          323.82886823    189145601.26988253       17092.20248221       -45408.64439613       -28316.44191392 
  9.5500e-13          324.78481712    598494738.52672482       17142.65898461       -45355.20130033       -28212.54231572 
  9.6000e-13          325.78665268    322900960.34075904       17195.53745826       -45304.78949988       -28109.25204162 
  9.6500e-13          326.85725085    272898646.65709478       17252.04533141       -45259.00436879       -28006.95903738 
  9.7000e-13          327.99460381    404715793.57811499       17312.07662859       -45217.90768997       -27905.83106138 
  9.7500e-13          329.11660860    245686680.47942796       17371.29782564       -45173.30753439       -27802.00970876 
  9.8000e-13          330.24641805    505332639.14807981       17430.93096418       -45127.36291591       -27696.43195174 
  9.8500e-13          331.30152513    478837228.03053385       17486.62119365       -45070.95112544       -27584.32993180 
  9.9000e-13          332.29358262    221436809.28444812       17538.98356486       -45005.52051322       -27466.53694835 
  9.9500e-13          333.23277560    158243114.84855118       17588.55566324       -44930.39134885       -27341.83568561 
  1.0000e-12          334.14870171    281571397.12521374       17636.89969980       -44847.54674964       -27210.64704984 
